2.343661971830985902e-01,1.602816901408450900e-01,1.273239436619718057e-01,1.216901408450704186e-01,1.160563380281689899e-01
3.351520837799626396e-02,2.385068942056273525e-02,1.730962422054899835e-02,1.820337399594763872e-02,1.717155003282048661e-02
