2.069306930693069480e-01,1.693069306930693185e-01,1.445544554455445996e-01,1.495049504950495545e-01,1.386138613861386537e-01
4.280389370538077026e-02,3.356128961718472803e-02,2.086268069871831388e-02,2.189440038365940422e-02,1.596486682831397413e-02
