2.415841584158415212e-01,2.108910891089109119e-01,2.009900990099010021e-01,2.009900990099010021e-01,1.990099009900990201e-01
6.090517425437504129e-02,4.131217038618824333e-02,3.705934113309483635e-02,3.835914975804061849e-02,3.716499877054150330e-02
