1.729577464788732422e-01,8.760563380281691237e-02,7.070422535211269566e-02,6.112676056338028907e-02,6.394366197183101730e-02
2.222319202627156404e-02,1.555429599129974985e-02,1.086973598961955487e-02,1.297304669258531919e-02,1.553387682136588011e-02
